true_strain,true_stress,time,engineering_strain,engineering_stress
1.020906199999999965e-02,4.292827763999999746e+01,1.663979999999999927e+04,1.015712600000000070e-02,4.336877980090403639e+01
1.018292999999999976e-02,4.267591982999999800e+01,1.663990000000000146e+04,1.013125999999999957e-02,4.311270586239545111e+01
1.035285499999999935e-02,4.275818808999999732e+01,1.663990000000000146e+04,1.029944900000000045e-02,4.320315680010164527e+01
1.007837299999999985e-02,4.254626797000000238e+01,1.664000000000000000e+04,1.002775600000000052e-02,4.297723317786271480e+01
1.043130400000000062e-02,4.273991517999999701e+01,1.664000000000000000e+04,1.037708700000000012e-02,4.318808166075677235e+01
1.023519300000000007e-02,4.268861116000000067e+01,1.664009999999999854e+04,1.018299200000000009e-02,4.312778100899232214e+01
1.050971900000000070e-02,4.287082180000000164e+01,1.664009999999999854e+04,1.045468500000000002e-02,4.332375804335953973e+01
1.047053099999999994e-02,4.287250187000000068e+01,1.664020000000000073e+04,1.041590600000000082e-02,4.332375806153569897e+01
1.061436200000000045e-02,4.285141992999999871e+01,1.664020000000000073e+04,1.055822799999999936e-02,4.330868287820781148e+01
1.103288300000000027e-02,4.263966272999999774e+01,1.664029999999999927e+04,1.097224400000000079e-02,4.311270585817613465e+01
1.066668699999999935e-02,4.293846745999999825e+01,1.664029999999999927e+04,1.060999999999999964e-02,4.339893010845066357e+01
1.087593700000000045e-02,4.297421980000000019e+01,1.664040000000000146e+04,1.081700799999999948e-02,4.344415557844528308e+01
1.095442699999999922e-02,4.279211738000000054e+01,1.664040000000000146e+04,1.089464599999999915e-02,4.326345743347376782e+01
1.086284300000000050e-02,4.275129978999999736e+01,1.664050000000000000e+04,1.080405499999999991e-02,4.321823194493584452e+01
1.108526999999999950e-02,4.281633661000000046e+01,1.664050000000000000e+04,1.102405499999999962e-02,4.329360772268329072e+01
1.112448299999999925e-02,4.282956609000000014e+01,1.664059999999999854e+04,1.106283500000000003e-02,4.330868290302347390e+01
1.107217299999999939e-02,4.272744241000000187e+01,1.664059999999999854e+04,1.101110200000000004e-02,4.320315677598233606e+01
1.108523099999999921e-02,4.300995342000000221e+01,1.664070000000000073e+04,1.102401599999999933e-02,4.348938105255344766e+01
1.116373699999999997e-02,4.302148480000000319e+01,1.664070000000000073e+04,1.110165400000000073e-02,4.350445622041721805e+01
1.130766799999999989e-02,4.291095356000000294e+01,1.664079999999999927e+04,1.124397599999999928e-02,4.339893008833896459e+01
1.121609099999999921e-02,4.282564272999999844e+01,1.664079999999999927e+04,1.115342499999999980e-02,4.330868287630970315e+01
1.126844800000000035e-02,4.274886939000000297e+01,1.664090000000000146e+04,1.120519700000000007e-02,4.323330711316451413e+01
1.150398899999999919e-02,4.288762734000000165e+01,1.664090000000000146e+04,1.143807099999999931e-02,4.338385495320850538e+01
1.150398899999999919e-02,4.314077229000000102e+01,1.664100000000000000e+04,1.143807099999999931e-02,4.363992889513753681e+01
1.162176000000000008e-02,4.307628933000000160e+01,1.664100000000000000e+04,1.155448799999999991e-02,4.357983197560413657e+01
1.175269099999999914e-02,4.304085165000000046e+01,1.664109999999999854e+04,1.168389799999999985e-02,4.354968168878422574e+01
1.166103299999999947e-02,4.305969721999999678e+01,1.664109999999999854e+04,1.159330700000000061e-02,4.356475682019688378e+01
1.177886300000000053e-02,4.315871288999999678e+01,1.664120000000000073e+04,1.170976399999999924e-02,4.367007921142711524e+01
1.190981399999999947e-02,4.325733832000000234e+01,1.664120000000000073e+04,1.183917299999999971e-02,4.377560528413863494e+01
1.184431700000000004e-02,4.317078573999999946e+01,1.664129999999999927e+04,1.177444899999999933e-02,4.368515436209359848e+01
1.204074299999999959e-02,4.311762250999999679e+01,1.664129999999999927e+04,1.196854299999999989e-02,4.363992887526049458e+01
1.200145499999999942e-02,4.326826969999999761e+01,1.664140000000000146e+04,1.192972399999999919e-02,4.379068043131782417e+01
1.226339299999999917e-02,4.319737192000000192e+01,1.664140000000000146e+04,1.218850399999999931e-02,4.373037982947305835e+01
1.227650599999999953e-02,4.316702305999999822e+01,1.664150000000000000e+04,1.220145700000000062e-02,4.370022953151895706e+01
1.230269200000000049e-02,4.324034684000000084e+01,1.664150000000000000e+04,1.222732300000000001e-02,4.377560530559198781e+01
1.223720799999999942e-02,4.318361124999999845e+01,1.664159999999999854e+04,1.216263799999999992e-02,4.371530467583184532e+01
1.225032000000000031e-02,4.340621789000000064e+01,1.664159999999999854e+04,1.217559099999999950e-02,4.394122831398874496e+01
1.234195199999999978e-02,4.320886875000000060e+01,1.664170000000000073e+04,1.226610199999999921e-02,4.374545496260775224e+01
1.260397899999999953e-02,4.330175272000000319e+01,1.664170000000000073e+04,1.252488199999999934e-02,4.385098108365703951e+01
1.265640900000000041e-02,4.329948248000000177e+01,1.664179999999999927e+04,1.257665399999999961e-02,4.385098109681518253e+01
1.269572300000000077e-02,4.335711898999999647e+01,1.664179999999999927e+04,1.261547200000000084e-02,4.391107796455161605e+01
1.301025199999999993e-02,4.341788555000000116e+01,1.664190000000000146e+04,1.292598399999999974e-02,4.398645374735504987e+01
1.273503900000000008e-02,4.332564562999999680e+01,1.664190000000000146e+04,1.265429099999999980e-02,4.388092765793343375e+01
1.281367500000000006e-02,4.361970208999999699e+01,1.664200000000000000e+04,1.273192899999999947e-02,4.418222706809283551e+01
1.274815800000000075e-02,4.347391919999999743e+01,1.664200000000000000e+04,1.266724399999999938e-02,4.403167922446603910e+01
1.294472200000000052e-02,4.321259414000000021e+01,1.664209999999999854e+04,1.286129899999999965e-02,4.377560528852166044e+01
1.294472200000000052e-02,4.349513716999999957e+01,1.664209999999999854e+04,1.286129899999999965e-02,4.406182953412541536e+01
1.298404700000000030e-02,4.340414263000000261e+01,1.664220000000000073e+04,1.290011800000000035e-02,4.397137860259616815e+01
1.318065799999999961e-02,4.323215545000000049e+01,1.664220000000000073e+04,1.309417300000000062e-02,4.380575559211892767e+01
1.316757300000000012e-02,4.333666576000000248e+01,1.664229999999999927e+04,1.308126000000000080e-02,4.391107798804185336e+01
1.325936900000000002e-02,4.328805806999999817e+01,1.664229999999999927e+04,1.317185000000000057e-02,4.386585249924213770e+01
1.301029199999999969e-02,4.349228528999999810e+01,1.664240000000000146e+04,1.292602399999999950e-02,4.406182955632901610e+01
1.335117299999999917e-02,4.358138767999999885e+01,1.664240000000000146e+04,1.326244099999999981e-02,4.416715192656408817e+01
1.353472600000000040e-02,4.363287886999999898e+01,1.664250000000000000e+04,1.344354300000000051e-02,4.422745252986570819e+01
1.354785499999999927e-02,4.357281680999999907e+01,1.664250000000000000e+04,1.345649600000000008e-02,4.416715191304933796e+01
1.367899900000000071e-02,4.340373003999999924e+01,1.664259999999999854e+04,1.358586600000000026e-02,4.400152891564304980e+01
1.362655500000000026e-02,4.368835679000000027e+01,1.664259999999999854e+04,1.353413399999999975e-02,4.428775317604350192e+01
1.373148499999999987e-02,4.346093026999999864e+01,1.664270000000000073e+04,1.363763800000000054e-02,4.406182955103471244e+01
1.366586699999999995e-02,4.382027326000000045e+01,1.664270000000000073e+04,1.357291300000000069e-02,4.442322583949886905e+01
1.378393399999999942e-02,4.351812600000000231e+01,1.664279999999999927e+04,1.368936999999999932e-02,4.412213016501708296e+01
1.391514800000000045e-02,4.360141629000000307e+01,1.664279999999999927e+04,1.381877999999999926e-02,4.421237740665960558e+01
1.381015900000000067e-02,4.366546778000000018e+01,1.664290000000000146e+04,1.371523600000000044e-02,4.427267800722104596e+01
1.388887999999999928e-02,4.352822549999999779e+01,1.664290000000000146e+04,1.379287400000000011e-02,4.413700160183186227e+01
1.390201400000000073e-02,4.401806493000000131e+01,1.664300000000000000e+04,1.380582699999999968e-02,4.463427805104259249e+01
1.411194099999999937e-02,4.365229229999999916e+01,1.664300000000000000e+04,1.401283499999999953e-02,4.427267803227438492e+01
1.413817499999999935e-02,4.351737545000000296e+01,1.664309999999999854e+04,1.403870100000000065e-02,4.413700161876232642e+01
1.425633699999999913e-02,4.379440635000000270e+01,1.664309999999999854e+04,1.415519699999999957e-02,4.442322586347295754e+01
1.430881399999999956e-02,4.374772611000000211e+01,1.664320000000000073e+04,1.420692900000000009e-02,4.437820410486533262e+01
1.446633899999999993e-02,4.363682475000000238e+01,1.664320000000000073e+04,1.436220499999999942e-02,4.427267802773329919e+01
1.404633899999999970e-02,4.375921027999999779e+01,1.664329999999999927e+04,1.394814999999999944e-02,4.437820412790666325e+01
1.445319800000000043e-02,4.365225704000000206e+01,1.664329999999999927e+04,1.434925199999999984e-02,4.428775317076105011e+01
1.420382400000000031e-02,4.381156876000000011e+01,1.664340000000000146e+04,1.410342499999999930e-02,4.443830100535646466e+01
1.462389000000000050e-02,4.385259406000000126e+01,1.664340000000000146e+04,1.451747999999999927e-02,4.449860161903227151e+01
1.475517500000000058e-02,4.374305754000000235e+01,1.664350000000000000e+04,1.464684999999999945e-02,4.439327924206666864e+01
1.467634599999999984e-02,4.362766169999999732e+01,1.664350000000000000e+04,1.456917299999999950e-02,4.427267800502855266e+01
1.487332899999999937e-02,4.394562504999999675e+01,1.664359999999999854e+04,1.476326799999999953e-02,4.460412774175780726e+01
1.487336900000000087e-02,4.399018109000000010e+01,1.664359999999999854e+04,1.476330699999999982e-02,4.464935319862269836e+01
1.487336900000000087e-02,4.384165511999999865e+01,1.664370000000000073e+04,1.476330699999999982e-02,4.449860163703829841e+01
1.505720200000000043e-02,4.377419685000000271e+01,1.664370000000000073e+04,1.494440900000000051e-02,4.443830099533946765e+01
1.496528199999999989e-02,4.403049104000000114e+01,1.664379999999999927e+04,1.485385799999999930e-02,4.469437493873878964e+01
1.492587800000000006e-02,4.382450129000000061e+01,1.664379999999999927e+04,1.481503900000000033e-02,4.448352646950322509e+01
1.505720200000000043e-02,4.371499804999999839e+01,1.664390000000000146e+04,1.494440900000000051e-02,4.437820408249426407e+01
1.530683000000000044e-02,4.383750177999999664e+01,1.664390000000000146e+04,1.519027600000000082e-02,4.451367681661924536e+01
1.526741300000000051e-02,4.383922975000000122e+01,1.664400000000000000e+04,1.515145700000000012e-02,4.451367681010012944e+01
1.530679000000000067e-02,4.371893485999999740e+01,1.664400000000000000e+04,1.519023599999999932e-02,4.439327924860013752e+01
1.539878199999999975e-02,4.398191896000000156e+01,1.664409999999999854e+04,1.528082700000000030e-02,4.466442836286686457e+01
1.542509000000000068e-02,4.399540571000000000e+01,1.664409999999999854e+04,1.530673199999999998e-02,4.467929977764405436e+01
1.550393700000000062e-02,4.388823485000000346e+01,1.664420000000000073e+04,1.538436999999999964e-02,4.457397741086032283e+01
1.564849399999999890e-02,4.411914783000000284e+01,1.664420000000000073e+04,1.552669299999999940e-02,4.481497620737420817e+01
1.579307199999999828e-02,4.397921913999999788e+01,1.664429999999999927e+04,1.566901600000000089e-02,4.467929980348967689e+01
1.564849399999999890e-02,4.411914783000000284e+01,1.664429999999999927e+04,1.552669299999999940e-02,4.481497620737420817e+01
1.560906400000000062e-02,4.395782963999999993e+01,1.664440000000000146e+04,1.548787400000000043e-02,4.464935319648871115e+01
1.585878900000000161e-02,4.408019483999999721e+01,1.664440000000000146e+04,1.573370099999999924e-02,4.478482590004841768e+01
1.592450999999999936e-02,4.378075857000000326e+01,1.664450000000000000e+04,1.579838600000000107e-02,4.448352649216444377e+01
1.596395299999999948e-02,4.403105020999999653e+01,1.664450000000000000e+04,1.583720500000000003e-02,4.473960043368637685e+01
1.604284400000000055e-02,4.426474005000000034e+01,1.664459999999999854e+04,1.591484300000000143e-02,4.498059922470713445e+01
1.606912799999999850e-02,4.402641948000000127e+01,1.664459999999999854e+04,1.594070900000000082e-02,4.473960043125084241e+01
1.625322100000000172e-02,4.401831527000000222e+01,1.664470000000000073e+04,1.612185000000000007e-02,4.473960039665480792e+01
1.613486299999999929e-02,4.408286099000000036e+01,1.664470000000000073e+04,1.600539399999999918e-02,4.479990105758771080e+01
1.616115099999999860e-02,4.411136915000000158e+01,1.664479999999999927e+04,1.603125999999999857e-02,4.483005135915191630e+01
1.627951199999999946e-02,4.404682148999999924e+01,1.664479999999999927e+04,1.614771699999999893e-02,4.476975075535805360e+01
1.637159300000000026e-02,4.408725685000000283e+01,1.664490000000000146e+04,1.623830700000000044e-02,4.481497619159684120e+01
1.633213400000000162e-02,4.405933463000000216e+01,1.664490000000000146e+04,1.619948800000000147e-02,4.478482587941568482e+01
1.658203999999999928e-02,4.410763427999999919e+01,1.664500000000000000e+04,1.644531499999999855e-02,4.484512651169975328e+01
1.662150899999999959e-02,4.438739953000000327e+01,1.664500000000000000e+04,1.648413400000000098e-02,4.513135076358798869e+01
1.671358200000000113e-02,4.420540934999999649e+01,1.664509999999999854e+04,1.657468499999999872e-02,4.495044888080798984e+01
1.681883600000000020e-02,4.412683848000000353e+01,1.664509999999999854e+04,1.667818899999999951e-02,4.487527682837089316e+01
1.676622800000000107e-02,4.420308219999999721e+01,1.664520000000000073e+04,1.662645700000000074e-02,4.495044890586404307e+01
1.671358200000000113e-02,4.420540934999999649e+01,1.664520000000000073e+04,1.657468499999999872e-02,4.495044888080798984e+01
1.692414100000000018e-02,4.431467983999999660e+01,1.664529999999999927e+04,1.678173200000000059e-02,4.507105012414191236e+01
1.691096699999999897e-02,4.440419782000000026e+01,1.664529999999999927e+04,1.676878000000000049e-02,4.516150109635452736e+01
1.683200899999999847e-02,4.418555135999999806e+01,1.664540000000000146e+04,1.669114199999999909e-02,4.493557746430877842e+01
1.722682500000000116e-02,4.422718011999999987e+01,1.664540000000000146e+04,1.707929099999999992e-02,4.499567433572101294e+01
1.710835100000000081e-02,4.445451149000000157e+01,1.664550000000000000e+04,1.696283499999999902e-02,4.522159799522940915e+01
1.709517500000000065e-02,4.430710116000000198e+01,1.664550000000000000e+04,1.694988199999999945e-02,4.507105014151476041e+01
1.737163099999999849e-02,4.420596067999999690e+01,1.664559999999999854e+04,1.722161399999999967e-02,4.498059919685697849e+01
1.734531200000000162e-02,4.429601971999999677e+01,1.664559999999999854e+04,1.719574800000000028e-02,4.507105014030810253e+01
1.733213299999999957e-02,4.444456452000000013e+01,1.664570000000000073e+04,1.718279500000000071e-02,4.522159796744706028e+01
1.742431100000000135e-02,4.427770574000000181e+01,1.664570000000000073e+04,1.727338600000000168e-02,4.505597498756658581e+01
1.743745199999999912e-02,4.445469846999999675e+01,1.664579999999999927e+04,1.728629900000000150e-02,4.523667312744630209e+01
1.750327700000000111e-02,4.445177232999999717e+01,1.664579999999999927e+04,1.735098399999999985e-02,4.523667312154515940e+01
1.767449000000000103e-02,4.422219661999999829e+01,1.664590000000000146e+04,1.751921299999999876e-02,4.501074952827551101e+01
1.767449000000000103e-02,4.434068503000000305e+01,1.664590000000000146e+04,1.751921299999999876e-02,4.513135077724426480e+01
1.783254700000000068e-02,4.449637292999999971e+01,1.664600000000000000e+04,1.767448799999999862e-02,4.529697374896235118e+01
1.767449000000000103e-02,4.423700766999999701e+01,1.664600000000000000e+04,1.751921299999999876e-02,4.502582468312431274e+01
1.795110600000000139e-02,4.444667693000000241e+01,1.664609999999999854e+04,1.779094499999999898e-02,4.525174829507146512e+01
1.789839799999999939e-02,4.452305837000000110e+01,1.664609999999999854e+04,1.773917300000000044e-02,4.532712406538838934e+01
1.760865400000000136e-02,4.456558459000000028e+01,1.664620000000000073e+04,1.745452800000000040e-02,4.535727440612539851e+01
